Price,URL,Location_Date,ConditionCategory,MainCategory
5 836 871 so’m,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-igrovoj-avtomat-kran-mashinaclaw-machine-450-u-e-ID41AO8.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:29",F/b,Kids_World
"550 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/detskiy-krovat-sotiladi-zudlik-bilan-ID3Yo60.html,Keles - Bugunda 08:29,F/b,Kids_World
170 000 so’m,https://www.olx.uz/d/oz/obyavlenie/odezhda-chelavekpauk-ID426GL.html,Nukus - Bugunda 08:29,Yangi,Kids_World
975 000 so’m,https://www.olx.uz/d/oz/obyavlenie/32-optom-basseyn-samarqand-dastavka-ID41unI.html,Samarqand - Bugunda 08:29,Yangi,Kids_World
40 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayu-igrushki-iz-vozdushnogo-plastilina-ID38X9z.html,"Toshkent, Bektemir tumani - Bugunda 08:29",Yangi,Kids_World
40 000 so’m,https://www.olx.uz/d/oz/obyavlenie/firmennye-futbolki-na-10-11-let-ID426GE.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:29",F/b,Kids_World
850 000 so’m,https://www.olx.uz/d/oz/obyavlenie/stol-stul-stol-stul-mebel-ID3s8W8.html,"Toshkent, Olmazor tumani - Bugunda 08:31",Yangi,Kids_World
850 000 so’m,https://www.olx.uz/d/oz/obyavlenie/c10-chamadan-kalaska-ID3FurP.html,"Toshkent, Olmazor tumani - Bugunda 08:28",Yangi,Kids_World
"755 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/dlya-krovata-detej-ID41SaU.html,"Toshkent, Yunusobod tumani - 27/04/2025",Yangi,Kids_World
590 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskij-stol-stul-parta-ID40qXb.html,Mirobod - 30/04/2025,Yangi,Kids_World
2 699 000 so’m,https://www.olx.uz/d/oz/obyavlenie/karkasnyj-batut-dm-3-05-10-fut-besplatnaya-dostavka-i-ustanovka-ID3BfON.html,"Toshkent, Chilonzor tumani - 30/04/2025",Yangi,Kids_World
150 000 so’m,https://www.olx.uz/d/oz/obyavlenie/avokado-igrushka-ID2KdLP.html,"Toshkent, Chilonzor tumani - Bugunda 08:30",Yangi,Kids_World
550 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kurtka-zimnyaya-razmer-l-ID2CjFz.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:28",F/b,Kids_World
200 000 so’m,https://www.olx.uz/d/oz/obyavlenie/ocharovatelnye-igrushki-dlya-vzroslyx-i-detej-ID32doV.html,"Toshkent, Chilonzor tumani - Bugunda 08:30",Yangi,Kids_World
200 000 so’m,https://www.olx.uz/d/oz/obyavlenie/bolshoj-mishka-v-pizhamke-ID2sAXS.html,"Toshkent, Chilonzor tumani - Bugunda 08:30",Yangi,Kids_World
2 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/krovat-manezhsozdana-specialno-dlya-malenkix-detej-blagodarya-vys-ID3kEdg.html,"Toshkent, Olmazor tumani - Bugunda 08:27",Yangi,Kids_World
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/komplekt-dlya-novorozhdennyx-ID3xuxp.html,"Toshkent, Chilonzor tumani - Bugunda 08:30",Yangi,Kids_World
"2 600 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/karusel-dlya-detej-ID3QYyv.html,Samarqand - Bugunda 08:27,Yangi,Kids_World
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/komplekt-dlya-rebyonka-pled-i-igrushka-ID2LrBc.html,"Toshkent, Chilonzor tumani - Bugunda 08:30",Yangi,Kids_World
550 000 so’m,https://www.olx.uz/d/oz/obyavlenie/beshik-yangi-ishlatilmagan-ID40iox.html,Samarqand - Bugunda 08:27,Yangi,Kids_World
550 000 so’m,https://www.olx.uz/d/oz/obyavlenie/samokaty-s-pervyx-ruk-luchshee-kachestvo-ID426G7.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:27",Yangi,Kids_World
600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/belanchaklar-bolalar-uchun-ID3VZ8E.html,"Toshkent, Sirg‘ali tumani - 29/04/2025",Yangi,Kids_World
1 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/cifrovaya-videonyanya-motorola-mbp481-ID3JJ5Q.html,"Toshkent, Mirobod tumani - Bugunda 05:21",Yangi,Kids_World
600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/belanchak-belanchaklar-ID3Qq4q.html,Jizzax - Bugunda 06:57,Yangi,Kids_World
100 000 so’m,https://www.olx.uz/d/oz/obyavlenie/igrushki-kukly-5-sht-vse-za-100tys-ys-ID35c9T.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:27",F/b,Kids_World
1 400 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskaya-mashina-v-xoroshem-sostoyanii-ID426Gb.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:27",F/b,Kids_World
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kolyaska-ishlatilmagan-yangidek-ID426G8.html,"Toshkent, Olmazor tumani - Bugunda 08:27",Yangi,Kids_World
600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/belanchaklar-belanchak-ID3QC0h.html,Denov - Bugunda 08:29,Yangi,Kids_World
"250 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/lyulka-kachalka-metalicheskaya-ID3SGWQ.html,Bo'ka - Bugunda 08:26,F/b,Kids_World
125 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tri-kota-igrushka-v-shkole-realistichnye-figurki-ID3xN7r.html,"Toshkent, Shayxontohur tumani - Bugunda 08:29",Yangi,Kids_World
65 000 so’m,https://www.olx.uz/d/oz/obyavlenie/bolalar-krasovkasi-ID3suxc.html,Shofirkon - Bugunda 08:26,Yangi,Kids_World
1 800 000 so’m,https://www.olx.uz/d/oz/obyavlenie/podrostkovaya-krovat-pryamo-iz-cexa-ID3YVxv.html,Mirobod - Bugunda 08:26,Yangi,Kids_World
100 000 so’m,https://www.olx.uz/d/oz/obyavlenie/naduvnoj-krug-v-vide-shiny-ID3dHvb.html,"Toshkent, Chilonzor tumani - Bugunda 08:25",Yangi,Kids_World
"1 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/velik-srochna-sotilad-ID3P07a.html,"Toshkent, Yunusobod tumani - Bugunda 08:25",Yangi,Kids_World
599 000 so’m,https://www.olx.uz/d/oz/obyavlenie/virtualnyj-pitomec-bitzee-tamagochi-vau-podarok-ID3WKf4.html,"Toshkent, Yunusobod tumani - 22/04/2025",Yangi,Kids_World
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskaya-kolyaska-v-otlichnom-sostoyanii-ID41Xe1.html,"Toshkent, Yunusobod tumani - 30/04/2025",F/b,Kids_World
350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/xolati-yaxshi-b-u-busayam-ID41QCV.html,Buxoro - 29/04/2025,F/b,Kids_World
50 000 so’m,https://www.olx.uz/d/oz/obyavlenie/shorty-na-malchika-9-11-let-h-m-defacto-ID426FL.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:25",F/b,Kids_World
250 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tigr-poprygushka-muzykalnyj-ID3uDYm.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:25",F/b,Kids_World
550 000 so’m,https://www.olx.uz/d/oz/obyavlenie/samokat-novinka-bolshoj-vybor-s-pervyx-ruk-ID426Fx.html,"Toshkent, Yashnobod tumani - Bugunda 08:25",Yangi,Kids_World
80 000 so’m,https://www.olx.uz/d/oz/obyavlenie/bolalar-krasovkasi-ID3suvb.html,Shofirkon - Bugunda 08:25,Yangi,Kids_World
20 000 so’m,https://www.olx.uz/d/oz/obyavlenie/rubashka-shkolnaya-ID2Pd69.html,"Toshkent, Mirobod tumani - Bugunda 08:25",F/b,Kids_World
20 000 so’m,https://www.olx.uz/d/oz/obyavlenie/lnyanye-shtany-vozrast-ot-3-4-v-zavisimosti-ot-rebenka-ID2P8Md.html,"Toshkent, Mirobod tumani - Bugunda 08:25",F/b,Kids_World
"45 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/zhiletka-stilnaya-i-sportivnyj-kostyum-ID3cdHu.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:27",F/b,Kids_World
350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/pushka-nerf-eksklyuzivnaya-kollekciya-kotoraya-strelyaet-tualetnoj-bumagoj-ID3Hx4y.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:24",F/b,Kids_World
"55 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/dva-komplekta-detskogo-postelnogo-belya-xlopok-ID3yMOC.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:27",F/b,Kids_World
"500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodayu-igrushki-s-idelnom-sostoyanii-ID3YvfR.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:24",F/b,Kids_World
150 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kovrik-pazl-original-ID2foWu.html,"Toshkent, Shayxontohur tumani - 30/04/2025",Yangi,Kids_World
272 387 so’m,https://www.olx.uz/d/oz/obyavlenie/kalcij-zhevatelnye-tabletki-dlya-detej-calcium-chewable-carlson-ID3YIYg.html,Olmaliq - 29/04/2025,Yangi,Kids_World
150 000 so’m,https://www.olx.uz/d/oz/obyavlenie/ayiqchalar-xizmati-ID3UqxL.html,Buxoro - 29/04/2025,Yangi,Kids_World
1 815 915 so’m,https://www.olx.uz/d/oz/obyavlenie/bolalar-ojinshohi-ID3dJ1O.html,"Toshkent, Chilonzor tumani - Bugunda 08:24",Yangi,Kids_World
"400 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/velosiped-detskij-ID426Fw.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:24",F/b,Kids_World
"3 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/arbalet-dlya-detej-original-ID3QNuZ.html,Mirobod - Bugunda 08:24,Yangi,Kids_World
400 000 so’m,https://www.olx.uz/d/oz/obyavlenie/elektricheskij-molokootsos-ot-roxy-kids-ID41BPL.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:24",F/b,Kids_World
"100 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/myagkie-igrushki-bolshie-ID3Yo44.html,"Toshkent, Chilonzor tumani - Bugunda 08:24",F/b,Kids_World
1 815 915 so’m,https://www.olx.uz/d/oz/obyavlenie/novye-detskie-kolyaski-transformer-2-v-1-lyulka-avtokreslo-ID28FYt.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:24",Yangi,Kids_World
150 000 so’m,https://www.olx.uz/d/oz/obyavlenie/igrushka-dinozavra-ID40inN.html,"Toshkent, Chilonzor tumani - Bugunda 08:24",Yangi,Kids_World
"1 297 082 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/detskie-kolyaski-premium-klassa-po-nizkim-cenam-dostavka-ID41HnF.html,"Toshkent, Uchtepa tumani - Bugunda 08:24",Yangi,Kids_World
1 556 499 so’m,https://www.olx.uz/d/oz/obyavlenie/odezhda-dlya-gimnastiki-ID2QYIT.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:23",Yangi,Kids_World
2 140 186 so’m,https://www.olx.uz/d/oz/obyavlenie/detskij-elektromobil-toyota-dzhip-6-motorov-ID2naLD.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:23",Yangi,Kids_World
"10 376 659 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/batut-4-5-razmer-800-xamma-razmerlari-bor-ID3F235.html,Navoiy - 29/04/2025,Yangi,Kids_World
700 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kolyaska-yangi-juda-sifatli-ID40EAG.html,"Toshkent, Yunusobod tumani - 30/04/2025",Yangi,Kids_World
350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/barer-ogranichitel-bortik-dlya-krovati-150-180-sm-odna-storona-ID18v6u.html,"Toshkent, Shayxontohur tumani - Bugunda 07:06",Yangi,Kids_World
2 350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/igrushka-fisher-price-darth-vader-bot-vysotoj-70-sm-ID41oer.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:23",Yangi,Kids_World
200 000 so’m,https://www.olx.uz/d/oz/obyavlenie/igrushki-razvivayushhie-ID3J4Kq.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:23",F/b,Kids_World
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/stulchik-dlya-kormleniya-ID403lS.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:23",F/b,Kids_World
50 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayutsya-mashinki-ID3k1w7.html,Chirchiq - Bugunda 08:23,F/b,Kids_World
600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/belanchaklar-bolalar-uchun-ID3V58W.html,Samarqand - Bugunda 08:25,Yangi,Kids_World
300 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kartina-dlya-detskoj-ID40inK.html,"Toshkent, Mirobod tumani - Bugunda 08:23",Yangi,Kids_World
120 000 so’m,https://www.olx.uz/d/oz/obyavlenie/krossovki-iz-turcii-ID3vyO9.html,"Toshkent, Uchtepa tumani - Bugunda 08:22",Yangi,Kids_World
60 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tufli-dlya-malchikov-ID426F2.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:22",F/b,Kids_World
3 502 122 so’m,https://www.olx.uz/d/oz/obyavlenie/kolyaska-ekokozha-transformer-3v1-ot-nemeckogo-brenda-kidilo-ID3ZEoQ.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:22",Yangi,Kids_World
"520 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/raznye-kukly-monster-hight-original-ID41oO0.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:22",Yangi,Kids_World
25 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kareyskiy-detskiy-lasinala-ID41JdC.html,"Toshkent, Bektemir tumani - 30/04/2025",Yangi,Kids_World
1 900 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kolyaska-cybex-beezy-ID41iGN.html,"Toshkent, Mirobod tumani - 28/04/2025",F/b,Kids_World
"950 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/detskiy-bmw-moshincha-sotiladi-xolati-ideal-va-arzon-ID41BNn.html,Samarqand - 29/04/2025,F/b,Kids_World
"300 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tyoplyj-i-krasivyj-konvert-na-vypisku-ID36lzZ.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:22",F/b,Kids_World
99 000 so’m,https://www.olx.uz/d/oz/obyavlenie/dvojka-teplaya-iz-kitaya-ID3og7S.html,"Toshkent, Mirobod tumani - Bugunda 08:22",Yangi,Kids_World
50 000 so’m,https://www.olx.uz/d/oz/obyavlenie/derevyannye-bukvy-ID3zjOL.html,"Toshkent, Yashnobod tumani - Bugunda 08:22",Yangi,Kids_World
60 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tufli-dlya-malchika-ID3mPMi.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:24",not specified,Kids_World
1 232 228 so’m,https://www.olx.uz/d/oz/obyavlenie/novye-perezaryazhaemye-detskie-motocikly-rezinovye-kolesa-ID231K5.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:21",Yangi,Kids_World
400 000 so’m,https://www.olx.uz/d/oz/obyavlenie/ortopedicheskij-ryukzak-ID2P0SM.html,"Toshkent, Mirobod tumani - Bugunda 08:21",F/b,Kids_World
1 200 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kravat-detskiy-kotta-tebranadi-ID41ZDp.html,"Toshkent, Yashnobod tumani - Bugunda 08:21",F/b,Kids_World
300 000 so’m,https://www.olx.uz/d/oz/obyavlenie/teplaya-kurtka-dlya-devochki-ID3QNu6.html,Samarqand - Bugunda 08:21,F/b,Kids_World
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/bolalar-detskiy-krovati-ID3vyNr.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:21",F/b,Kids_World
150 000 so’m,https://www.olx.uz/d/oz/obyavlenie/srochno-prodam-novuyu-kurtku-ID426Ez.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:21",Yangi,Kids_World
"1 080 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/dostavka-bezplatnaya-gorka-kachela-detskaya-7v1-ID3OnTA.html,"Toshkent, Yakkasaroy tumani - 27/04/2025",Yangi,Kids_World
20 753 318 so’m,https://www.olx.uz/d/oz/obyavlenie/yangi-xolatdagi-6-ga-10-batut-arzon-narxda-ID41npn.html,Guliston - Bugunda 06:33,F/b,Kids_World
583 687 so’m,https://www.olx.uz/d/oz/obyavlenie/l-o-l-tweens-surprise-swap-winnie-kukla-lol-vinni-so-smennoj-golovoj-ID3v2GX.html,"Toshkent, Shayxontohur tumani - 29/04/2025",Yangi,Kids_World
"2 499 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/detskiy-kravat-yangi-sotiladi-ID2Qj8I.html,Kogon - Bugunda 08:20,Yangi,Kids_World
180 000 so’m,https://www.olx.uz/d/oz/obyavlenie/dublyonka-dlya-devochek-b-u-ID3QNtW.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:20",F/b,Kids_World
850 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskie-krovat-s-matrasom-novye-ID3Vn6U.html,Yangiyo'l - Bugunda 08:20,Yangi,Kids_World
10 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/boxcha-uchun-kravatchalar-ID3Yo3k.html,Jizzax - Bugunda 08:20,F/b,Kids_World
"35 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/bolalarimiz-uchun-18-25razmerlargacha-bor-ID3fQgM.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:20",Yangi,Kids_World
60 000 so’m,https://www.olx.uz/d/oz/obyavlenie/bosonozhki-dlya-devochek-ID426Ee.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:20",F/b,Kids_World
"800 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-samokat-dlya-detej-i-podrostkov-ne-elektro-ID3hY7J.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:19",F/b,Kids_World
89 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tolstovka-zhyoltaya-iz-kitaya-ID3og72.html,"Toshkent, Mirobod tumani - Bugunda 08:18",Yangi,Kids_World
300 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kot-baton-myagkaya-podushka-igrushka-110-sm-ID3wYbG.html,"Toshkent, Yunusobod tumani - Bugunda 08:21",Yangi,Kids_World
15 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayutsya-mashinki-ID3k1tv.html,Chirchiq - Bugunda 08:18,F/b,Kids_World
"500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/teddy-oyinchoq-180sm-ID41Uz5.html,"Toshkent, Yashnobod tumani - 29/04/2025",F/b,Kids_World
3 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskij-igrovoj-kompleks-ID40YY3.html,Urganch - 28/04/2025,Yangi,Kids_World
"272 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/dron-pultli-radioupravlyaemyj-kvadrokopter-dron-ID40qYN.html,"Toshkent, Sirg‘ali tumani - 03/04/2025",Yangi,Kids_World
1 400 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskij-gorka-detskiy-gorka-sotiladi-ID3JpmB.html,Keles - Bugunda 08:18,Yangi,Kids_World
150 000 so’m,https://www.olx.uz/d/oz/obyavlenie/igrovoj-avtomat-v-xoroshem-sostoyanii-ID3SGST.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:17",F/b,Kids_World
"1 037 666 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/detskiy-kolyaska-kolyaska-transformer-2v1-evp-kachestvo-dostavka-ID41HlO.html,"Toshkent, Yashnobod tumani - Bugunda 08:17",Yangi,Kids_World
100 000 so’m,https://www.olx.uz/d/oz/obyavlenie/1-yosh-holati-juda-yaxshi-1-marta-kiyilgan-ID426dV.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:17",Yangi,Kids_World
350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/cena-za-vse-myagkie-igrushki-vysokogo-kachestvateddi-smeshariki-spanch-vi-ID2NPYm.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:17",Yangi,Kids_World
2 464 457 so’m,https://www.olx.uz/d/oz/obyavlenie/novyj-detskij-kvadrocikl-ID3oss2.html,"Toshkent, Chilonzor tumani - Bugunda 08:16",Yangi,Kids_World
300 000 so’m,https://www.olx.uz/d/oz/obyavlenie/beshik-uchun-yopinchik-va-konvertlari-ID41RQa.html,"Toshkent, Chilonzor tumani - Bugunda 08:16",F/b,Kids_World
20 000 so’m,https://www.olx.uz/d/oz/obyavlenie/batnik-klassicheskij-ID19hAo.html,"Toshkent, Yunusobod tumani - Bugunda 08:19",F/b,Kids_World
20 000 so’m,https://www.olx.uz/d/oz/obyavlenie/dzhinsy-dlya-podrostka-v-ochen-xoroshem-sostoyanii-ID3P04p.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:16",F/b,Kids_World
778 249 so’m,https://www.olx.uz/d/oz/obyavlenie/kreslo-i-kacheli-dlya-detej-ID2me1Q.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:16",Yangi,Kids_World
20 600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/batutlar-olami-5-8-ID41STJ.html,Nazarbek - 30/04/2025,Yangi,Kids_World
"400 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/sorinzhok-bolalar-uchun-ID41oC6.html,Qorovul - Bugunda 04:26,F/b,Kids_World
"600 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-detskaya-kolyaska-ID41Jmm.html,"Toshkent, Mirzo-Ulug‘bek tumani - 30/04/2025",Yangi,Kids_World
"50 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/krasovki-obuv-na-devochku-24-25-razmer-ID41jRu.html,Buxoro - Bugunda 08:14,F/b,Kids_World
"1 556 499 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/detskiy-kolyaska-g600-kolyaska-dlya-detej-rassrochka-est-ID41HkV.html,"Toshkent, Yunusobod tumani - Bugunda 08:14",Yangi,Kids_World
100 000 so’m,https://www.olx.uz/d/oz/obyavlenie/novye-lyogkie-bryuchki-na-devochku-11-13-let-ID40hry.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:17",Yangi,Kids_World
"200 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/malenkij-dron-bez-pulta-upravleniya-ID3Hx1r.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:14",F/b,Kids_World
20 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-gonochnyj-trek-ID40t2V.html,Buxoro - Bugunda 08:13,F/b,Kids_World
"1 037 666 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/krovat-detskaya-dlya-novorozhdennogo-pristavnaya-krovatka-cool-baby-ID3Yo0w.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:13",Yangi,Kids_World
"1 200 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/kalibel-sotiladi-ID3QNs2.html,Buxoro - Bugunda 08:13,Yangi,Kids_World
150 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskij-kachestvennyj-samakat-ID426Cn.html,Farg‘ona - Bugunda 08:13,F/b,Kids_World
"1 300 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/avto-kreslo-detskij-novaya-ID426C1.html,"Toshkent, Olmazor tumani - Bugunda 08:12",Yangi,Kids_World
"80 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tqilgan-yinchoqlar-ID3Naro.html,Karmana - Bugunda 08:12,Yangi,Kids_World
"18 807 695 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/arzon-sifatli-batut-xitoydan-1chi-qol-dastafka-bepul-ID3WRzP.html,Eshonguzar - 30/04/2025,Yangi,Kids_World
1 300 000 so’m,https://www.olx.uz/d/oz/obyavlenie/cifrovaya-videonyanya-motorola-vm34-ID2CfgV.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 05:20",Yangi,Kids_World
583 687 so’m,https://www.olx.uz/d/oz/obyavlenie/kolyaska-chemodan-dostavka-po-gorodu-besplatnaya-oplata-posle-polucheniya-ID1rL8O.html,"Toshkent, Chilonzor tumani - 21/04/2025",Yangi,Kids_World
250 000 so’m,https://www.olx.uz/d/oz/obyavlenie/velosiped-derevyannyj-gdr-ID3uDU1.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:12",F/b,Kids_World
68 000 so’m,https://www.olx.uz/d/oz/obyavlenie/bryuki-uteplyonnye-iz-kitaya-detskie-ID3og4U.html,"Toshkent, Mirobod tumani - Bugunda 08:11",Yangi,Kids_World
50 000 so’m,https://www.olx.uz/d/oz/obyavlenie/gejdman-1-4-klassy-ID3og4V.html,Eshonguzar - Bugunda 08:11,Yangi,Kids_World
200 000 so’m,https://www.olx.uz/d/oz/obyavlenie/nebolshaya-kukolka-gdr-ID3Yo0l.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:11",F/b,Kids_World
"2 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/detskaya-mebel-shkafchik-ID426BH.html,Samarqand - Bugunda 08:11,F/b,Kids_World
600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/bolalar-ovqatlanish-stulchasi-ID3vyKG.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:11",F/b,Kids_World
600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/lyulka-perenoska-v-puteshestvie-ID34BVX.html,Samarqand - Bugunda 08:13,Yangi,Kids_World
700 000 so’m,https://www.olx.uz/d/oz/obyavlenie/detskiy-kravatcha-ID3SGQM.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:10",F/b,Kids_World
"90 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/ryukzak-dlya-rolikov-novyj-ID3og4p.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:10",Yangi,Kids_World
500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/sling-ot-brenda-juniors-ID2YMPI.html,Samarqand - Bugunda 08:13,Yangi,Kids_World
1 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/karting-bolshoj-ID41KIx.html,"Toshkent, Mirzo-Ulug‘bek tumani - 30/04/2025",F/b,Kids_World
12 841 116 so’m,https://www.olx.uz/d/oz/obyavlenie/gidro-vanna-bolalar-uchun-2ta-motorli-sotuvda-bor-chiroqlarqolda-is-ID41V1y.html,Eshonguzar - 30/04/2025,Yangi,Kids_World
